,name,id,image_path,type1,type2
2054,happiny,440,../dataset-v2/happiny/happiny_0.png,normal,
2055,happiny,440,../dataset-v2/happiny/happiny_1.png,normal,
2056,happiny,440,../dataset-v2/happiny/happiny_2.png,normal,
2057,happiny,440,../dataset-v2/happiny/happiny_3.png,normal,
2058,chatot,441,../dataset-v2/chatot/chatot_0.png,normal,flying
2059,chatot,441,../dataset-v2/chatot/chatot_1.png,normal,flying
2060,chatot,441,../dataset-v2/chatot/chatot_2.png,normal,flying
2061,chatot,441,../dataset-v2/chatot/chatot_3.png,normal,flying
2062,spiritomb,442,../dataset-v2/spiritomb/spiritomb_0.png,ghost,dark
2063,spiritomb,442,../dataset-v2/spiritomb/spiritomb_1.png,ghost,dark
2064,spiritomb,442,../dataset-v2/spiritomb/spiritomb_2.png,ghost,dark
2065,spiritomb,442,../dataset-v2/spiritomb/spiritomb_3.png,ghost,dark
2066,gible,443,../dataset-v2/gible/gible_0.png,dragon,ground
2067,gible,443,../dataset-v2/gible/gible_1.png,dragon,ground
2068,gible,443,../dataset-v2/gible/gible_2.png,dragon,ground
2069,gible,443,../dataset-v2/gible/gible_3.png,dragon,ground
2070,gible,443,../dataset-v2/gible/gible_4.png,dragon,ground
2071,gible,443,../dataset-v2/gible/gible_5.png,dragon,ground
2072,gible,443,../dataset-v2/gible/gible_6.png,dragon,ground
2073,gible,443,../dataset-v2/gible/gible_7.png,dragon,ground
2074,gabite,444,../dataset-v2/gabite/gabite_0.png,dragon,ground
2075,gabite,444,../dataset-v2/gabite/gabite_1.png,dragon,ground
2076,gabite,444,../dataset-v2/gabite/gabite_2.png,dragon,ground
2077,gabite,444,../dataset-v2/gabite/gabite_3.png,dragon,ground
2078,gabite,444,../dataset-v2/gabite/gabite_4.png,dragon,ground
2079,gabite,444,../dataset-v2/gabite/gabite_5.png,dragon,ground
2080,gabite,444,../dataset-v2/gabite/gabite_6.png,dragon,ground
2081,gabite,444,../dataset-v2/gabite/gabite_7.png,dragon,ground
2082,garchomp,445,../dataset-v2/garchomp/garchomp_0.png,dragon,ground
2083,garchomp,445,../dataset-v2/garchomp/garchomp_1.png,dragon,ground
2084,garchomp,445,../dataset-v2/garchomp/garchomp_2.png,dragon,ground
2085,garchomp,445,../dataset-v2/garchomp/garchomp_3.png,dragon,ground
2086,garchomp,445,../dataset-v2/garchomp/garchomp_4.png,dragon,ground
2087,garchomp,445,../dataset-v2/garchomp/garchomp_5.png,dragon,ground
2088,garchomp,445,../dataset-v2/garchomp/garchomp_6.png,dragon,ground
2089,garchomp,445,../dataset-v2/garchomp/garchomp_7.png,dragon,ground
2090,munchlax,446,../dataset-v2/munchlax/munchlax_0.png,normal,
2091,munchlax,446,../dataset-v2/munchlax/munchlax_1.png,normal,
2092,munchlax,446,../dataset-v2/munchlax/munchlax_2.png,normal,
2093,munchlax,446,../dataset-v2/munchlax/munchlax_3.png,normal,
2094,riolu,447,../dataset-v2/riolu/riolu_0.png,fighting,
2095,riolu,447,../dataset-v2/riolu/riolu_1.png,fighting,
2096,riolu,447,../dataset-v2/riolu/riolu_2.png,fighting,
2097,riolu,447,../dataset-v2/riolu/riolu_3.png,fighting,
2098,lucario,448,../dataset-v2/lucario/lucario_0.png,fighting,steel
2099,lucario,448,../dataset-v2/lucario/lucario_1.png,fighting,steel
2100,lucario,448,../dataset-v2/lucario/lucario_2.png,fighting,steel
2101,lucario,448,../dataset-v2/lucario/lucario_3.png,fighting,steel
2102,hippopotas,449,../dataset-v2/hippopotas/hippopotas_0.png,ground,
2103,hippopotas,449,../dataset-v2/hippopotas/hippopotas_1.png,ground,
2104,hippopotas,449,../dataset-v2/hippopotas/hippopotas_2.png,ground,
2105,hippopotas,449,../dataset-v2/hippopotas/hippopotas_3.png,ground,
2106,hippopotas,449,../dataset-v2/hippopotas/hippopotas_4.png,ground,
2107,hippopotas,449,../dataset-v2/hippopotas/hippopotas_5.png,ground,
2108,hippopotas,449,../dataset-v2/hippopotas/hippopotas_6.png,ground,
2109,hippopotas,449,../dataset-v2/hippopotas/hippopotas_7.png,ground,
2110,hippowdon,450,../dataset-v2/hippowdon/hippowdon_0.png,ground,
2111,hippowdon,450,../dataset-v2/hippowdon/hippowdon_1.png,ground,
2112,hippowdon,450,../dataset-v2/hippowdon/hippowdon_2.png,ground,
2113,hippowdon,450,../dataset-v2/hippowdon/hippowdon_3.png,ground,
2114,hippowdon,450,../dataset-v2/hippowdon/hippowdon_4.png,ground,
2115,hippowdon,450,../dataset-v2/hippowdon/hippowdon_5.png,ground,
2116,hippowdon,450,../dataset-v2/hippowdon/hippowdon_6.png,ground,
2117,hippowdon,450,../dataset-v2/hippowdon/hippowdon_7.png,ground,
2118,skorupi,451,../dataset-v2/skorupi/skorupi_0.png,poison,bug
2119,skorupi,451,../dataset-v2/skorupi/skorupi_1.png,poison,bug
2120,skorupi,451,../dataset-v2/skorupi/skorupi_2.png,poison,bug
2121,skorupi,451,../dataset-v2/skorupi/skorupi_3.png,poison,bug
2122,drapion,452,../dataset-v2/drapion/drapion_0.png,poison,dark
2123,drapion,452,../dataset-v2/drapion/drapion_1.png,poison,dark
2124,drapion,452,../dataset-v2/drapion/drapion_2.png,poison,dark
2125,drapion,452,../dataset-v2/drapion/drapion_3.png,poison,dark
2126,croagunk,453,../dataset-v2/croagunk/croagunk_0.png,poison,fighting
2127,croagunk,453,../dataset-v2/croagunk/croagunk_1.png,poison,fighting
2128,croagunk,453,../dataset-v2/croagunk/croagunk_2.png,poison,fighting
2129,croagunk,453,../dataset-v2/croagunk/croagunk_3.png,poison,fighting
2130,croagunk,453,../dataset-v2/croagunk/croagunk_4.png,poison,fighting
2131,croagunk,453,../dataset-v2/croagunk/croagunk_5.png,poison,fighting
2132,croagunk,453,../dataset-v2/croagunk/croagunk_6.png,poison,fighting
2133,croagunk,453,../dataset-v2/croagunk/croagunk_7.png,poison,fighting
2134,toxicroak,454,../dataset-v2/toxicroak/toxicroak_0.png,poison,fighting
2135,toxicroak,454,../dataset-v2/toxicroak/toxicroak_1.png,poison,fighting
2136,toxicroak,454,../dataset-v2/toxicroak/toxicroak_2.png,poison,fighting
2137,toxicroak,454,../dataset-v2/toxicroak/toxicroak_3.png,poison,fighting
2138,toxicroak,454,../dataset-v2/toxicroak/toxicroak_4.png,poison,fighting
2139,toxicroak,454,../dataset-v2/toxicroak/toxicroak_5.png,poison,fighting
2140,toxicroak,454,../dataset-v2/toxicroak/toxicroak_6.png,poison,fighting
2141,toxicroak,454,../dataset-v2/toxicroak/toxicroak_7.png,poison,fighting
2142,carnivine,455,../dataset-v2/carnivine/carnivine_0.png,grass,
2143,carnivine,455,../dataset-v2/carnivine/carnivine_1.png,grass,
2144,carnivine,455,../dataset-v2/carnivine/carnivine_2.png,grass,
2145,carnivine,455,../dataset-v2/carnivine/carnivine_3.png,grass,
2146,finneon,456,../dataset-v2/finneon/finneon_0.png,water,
2147,finneon,456,../dataset-v2/finneon/finneon_1.png,water,
2148,finneon,456,../dataset-v2/finneon/finneon_2.png,water,
2149,finneon,456,../dataset-v2/finneon/finneon_3.png,water,
2150,finneon,456,../dataset-v2/finneon/finneon_4.png,water,
2151,finneon,456,../dataset-v2/finneon/finneon_5.png,water,
2152,finneon,456,../dataset-v2/finneon/finneon_6.png,water,
2153,finneon,456,../dataset-v2/finneon/finneon_7.png,water,
2154,lumineon,457,../dataset-v2/lumineon/lumineon_0.png,water,
2155,lumineon,457,../dataset-v2/lumineon/lumineon_1.png,water,
2156,lumineon,457,../dataset-v2/lumineon/lumineon_2.png,water,
2157,lumineon,457,../dataset-v2/lumineon/lumineon_3.png,water,
2158,lumineon,457,../dataset-v2/lumineon/lumineon_4.png,water,
2159,lumineon,457,../dataset-v2/lumineon/lumineon_5.png,water,
2160,lumineon,457,../dataset-v2/lumineon/lumineon_6.png,water,
2161,lumineon,457,../dataset-v2/lumineon/lumineon_7.png,water,
2162,mantyke,458,../dataset-v2/mantyke/mantyke_0.png,water,flying
2163,mantyke,458,../dataset-v2/mantyke/mantyke_1.png,water,flying
2164,mantyke,458,../dataset-v2/mantyke/mantyke_2.png,water,flying
2165,mantyke,458,../dataset-v2/mantyke/mantyke_3.png,water,flying
2166,snover,459,../dataset-v2/snover/snover_0.png,grass,ice
2167,snover,459,../dataset-v2/snover/snover_1.png,grass,ice
2168,snover,459,../dataset-v2/snover/snover_2.png,grass,ice
2169,snover,459,../dataset-v2/snover/snover_3.png,grass,ice
2170,snover,459,../dataset-v2/snover/snover_4.png,grass,ice
2171,snover,459,../dataset-v2/snover/snover_5.png,grass,ice
2172,snover,459,../dataset-v2/snover/snover_6.png,grass,ice
2173,snover,459,../dataset-v2/snover/snover_7.png,grass,ice
2174,abomasnow,460,../dataset-v2/abomasnow/abomasnow_0.png,grass,ice
2175,abomasnow,460,../dataset-v2/abomasnow/abomasnow_1.png,grass,ice
2176,abomasnow,460,../dataset-v2/abomasnow/abomasnow_2.png,grass,ice
2177,abomasnow,460,../dataset-v2/abomasnow/abomasnow_3.png,grass,ice
2178,abomasnow,460,../dataset-v2/abomasnow/abomasnow_4.png,grass,ice
2179,abomasnow,460,../dataset-v2/abomasnow/abomasnow_5.png,grass,ice
2180,weavile,461,../dataset-v2/weavile/weavile_0.png,dark,ice
2181,weavile,461,../dataset-v2/weavile/weavile_1.png,dark,ice
2182,weavile,461,../dataset-v2/weavile/weavile_2.png,dark,ice
2183,weavile,461,../dataset-v2/weavile/weavile_3.png,dark,ice
2184,weavile,461,../dataset-v2/weavile/weavile_4.png,dark,ice
2185,weavile,461,../dataset-v2/weavile/weavile_5.png,dark,ice
2186,weavile,461,../dataset-v2/weavile/weavile_6.png,dark,ice
2187,weavile,461,../dataset-v2/weavile/weavile_7.png,dark,ice
2188,magnezone,462,../dataset-v2/magnezone/magnezone_0.png,electric,steel
2189,magnezone,462,../dataset-v2/magnezone/magnezone_1.png,electric,steel
2190,magnezone,462,../dataset-v2/magnezone/magnezone_2.png,electric,steel
2191,magnezone,462,../dataset-v2/magnezone/magnezone_3.png,electric,steel
2192,lickilicky,463,../dataset-v2/lickilicky/lickilicky_0.png,normal,
2193,lickilicky,463,../dataset-v2/lickilicky/lickilicky_1.png,normal,
2194,lickilicky,463,../dataset-v2/lickilicky/lickilicky_2.png,normal,
2195,lickilicky,463,../dataset-v2/lickilicky/lickilicky_3.png,normal,
2196,rhyperior,464,../dataset-v2/rhyperior/rhyperior_0.png,ground,rock
2197,rhyperior,464,../dataset-v2/rhyperior/rhyperior_1.png,ground,rock
2198,rhyperior,464,../dataset-v2/rhyperior/rhyperior_2.png,ground,rock
2199,rhyperior,464,../dataset-v2/rhyperior/rhyperior_3.png,ground,rock
2200,rhyperior,464,../dataset-v2/rhyperior/rhyperior_4.png,ground,rock
2201,rhyperior,464,../dataset-v2/rhyperior/rhyperior_5.png,ground,rock
2202,rhyperior,464,../dataset-v2/rhyperior/rhyperior_6.png,ground,rock
2203,rhyperior,464,../dataset-v2/rhyperior/rhyperior_7.png,ground,rock
2204,tangrowth,465,../dataset-v2/tangrowth/tangrowth_0.png,grass,
2205,tangrowth,465,../dataset-v2/tangrowth/tangrowth_1.png,grass,
2206,tangrowth,465,../dataset-v2/tangrowth/tangrowth_2.png,grass,
2207,tangrowth,465,../dataset-v2/tangrowth/tangrowth_3.png,grass,
2208,tangrowth,465,../dataset-v2/tangrowth/tangrowth_4.png,grass,
2209,tangrowth,465,../dataset-v2/tangrowth/tangrowth_5.png,grass,
2210,tangrowth,465,../dataset-v2/tangrowth/tangrowth_6.png,grass,
2211,tangrowth,465,../dataset-v2/tangrowth/tangrowth_7.png,grass,
2212,electivire,466,../dataset-v2/electivire/electivire_0.png,electric,
2213,electivire,466,../dataset-v2/electivire/electivire_1.png,electric,
2214,electivire,466,../dataset-v2/electivire/electivire_2.png,electric,
2215,electivire,466,../dataset-v2/electivire/electivire_3.png,electric,
2216,magmortar,467,../dataset-v2/magmortar/magmortar_0.png,fire,
2217,magmortar,467,../dataset-v2/magmortar/magmortar_1.png,fire,
2218,magmortar,467,../dataset-v2/magmortar/magmortar_2.png,fire,
2219,magmortar,467,../dataset-v2/magmortar/magmortar_3.png,fire,
2220,togekiss,468,../dataset-v2/togekiss/togekiss_0.png,fairy,flying
2221,togekiss,468,../dataset-v2/togekiss/togekiss_1.png,fairy,flying
2222,togekiss,468,../dataset-v2/togekiss/togekiss_2.png,fairy,flying
2223,togekiss,468,../dataset-v2/togekiss/togekiss_3.png,fairy,flying
2224,yanmega,469,../dataset-v2/yanmega/yanmega_0.png,bug,flying
2225,yanmega,469,../dataset-v2/yanmega/yanmega_1.png,bug,flying
2226,yanmega,469,../dataset-v2/yanmega/yanmega_2.png,bug,flying
2227,yanmega,469,../dataset-v2/yanmega/yanmega_3.png,bug,flying
2228,leafeon,470,../dataset-v2/leafeon/leafeon_0.png,grass,
2229,leafeon,470,../dataset-v2/leafeon/leafeon_1.png,grass,
2230,leafeon,470,../dataset-v2/leafeon/leafeon_2.png,grass,
2231,leafeon,470,../dataset-v2/leafeon/leafeon_3.png,grass,
2232,glaceon,471,../dataset-v2/glaceon/glaceon_0.png,ice,
2233,glaceon,471,../dataset-v2/glaceon/glaceon_1.png,ice,
2234,glaceon,471,../dataset-v2/glaceon/glaceon_2.png,ice,
2235,glaceon,471,../dataset-v2/glaceon/glaceon_3.png,ice,
2236,gliscor,472,../dataset-v2/gliscor/gliscor_0.png,ground,flying
2237,gliscor,472,../dataset-v2/gliscor/gliscor_1.png,ground,flying
2238,gliscor,472,../dataset-v2/gliscor/gliscor_2.png,ground,flying
2239,gliscor,472,../dataset-v2/gliscor/gliscor_3.png,ground,flying
2240,mamoswine,473,../dataset-v2/mamoswine/mamoswine_0.png,ice,ground
2241,mamoswine,473,../dataset-v2/mamoswine/mamoswine_1.png,ice,ground
2242,mamoswine,473,../dataset-v2/mamoswine/mamoswine_2.png,ice,ground
2243,mamoswine,473,../dataset-v2/mamoswine/mamoswine_3.png,ice,ground
2244,mamoswine,473,../dataset-v2/mamoswine/mamoswine_4.png,ice,ground
2245,mamoswine,473,../dataset-v2/mamoswine/mamoswine_5.png,ice,ground
2246,mamoswine,473,../dataset-v2/mamoswine/mamoswine_6.png,ice,ground
2247,mamoswine,473,../dataset-v2/mamoswine/mamoswine_7.png,ice,ground
2248,porygon-z,474,../dataset-v2/porygon-z/porygon-z_0.png,normal,
2249,porygon-z,474,../dataset-v2/porygon-z/porygon-z_1.png,normal,
2250,porygon-z,474,../dataset-v2/porygon-z/porygon-z_2.png,normal,
2251,porygon-z,474,../dataset-v2/porygon-z/porygon-z_3.png,normal,
2252,gallade,475,../dataset-v2/gallade/gallade_0.png,psychic,fighting
2253,gallade,475,../dataset-v2/gallade/gallade_1.png,psychic,fighting
2254,gallade,475,../dataset-v2/gallade/gallade_2.png,psychic,fighting
2255,gallade,475,../dataset-v2/gallade/gallade_3.png,psychic,fighting
2256,probopass,476,../dataset-v2/probopass/probopass_0.png,rock,steel
2257,probopass,476,../dataset-v2/probopass/probopass_1.png,rock,steel
2258,probopass,476,../dataset-v2/probopass/probopass_2.png,rock,steel
2259,probopass,476,../dataset-v2/probopass/probopass_3.png,rock,steel
2260,dusknoir,477,../dataset-v2/dusknoir/dusknoir_0.png,ghost,
2261,dusknoir,477,../dataset-v2/dusknoir/dusknoir_1.png,ghost,
2262,dusknoir,477,../dataset-v2/dusknoir/dusknoir_2.png,ghost,
2263,dusknoir,477,../dataset-v2/dusknoir/dusknoir_3.png,ghost,
2264,froslass,478,../dataset-v2/froslass/froslass_0.png,ice,ghost
2265,froslass,478,../dataset-v2/froslass/froslass_1.png,ice,ghost
2266,froslass,478,../dataset-v2/froslass/froslass_2.png,ice,ghost
2267,froslass,478,../dataset-v2/froslass/froslass_3.png,ice,ghost
2268,rotom,479,../dataset-v2/rotom/rotom_0.png,electric,ghost
2269,rotom,479,../dataset-v2/rotom/rotom_1.png,electric,ghost
2270,rotom,479,../dataset-v2/rotom/rotom_2.png,electric,ghost
2271,rotom,479,../dataset-v2/rotom/rotom_3.png,electric,ghost
2272,uxie,480,../dataset-v2/uxie/uxie_0.png,psychic,
2273,uxie,480,../dataset-v2/uxie/uxie_1.png,psychic,
2274,uxie,480,../dataset-v2/uxie/uxie_2.png,psychic,
2275,uxie,480,../dataset-v2/uxie/uxie_3.png,psychic,
2276,mesprit,481,../dataset-v2/mesprit/mesprit_0.png,psychic,
2277,mesprit,481,../dataset-v2/mesprit/mesprit_1.png,psychic,
2278,mesprit,481,../dataset-v2/mesprit/mesprit_2.png,psychic,
2279,mesprit,481,../dataset-v2/mesprit/mesprit_3.png,psychic,
2280,azelf,482,../dataset-v2/azelf/azelf_0.png,psychic,
2281,azelf,482,../dataset-v2/azelf/azelf_1.png,psychic,
2282,azelf,482,../dataset-v2/azelf/azelf_2.png,psychic,
2283,azelf,482,../dataset-v2/azelf/azelf_3.png,psychic,
2284,dialga,483,../dataset-v2/dialga/dialga_0.png,steel,dragon
2285,dialga,483,../dataset-v2/dialga/dialga_1.png,steel,dragon
2286,dialga,483,../dataset-v2/dialga/dialga_2.png,steel,dragon
2287,dialga,483,../dataset-v2/dialga/dialga_3.png,steel,dragon
2288,palkia,484,../dataset-v2/palkia/palkia_0.png,water,dragon
2289,palkia,484,../dataset-v2/palkia/palkia_1.png,water,dragon
2290,palkia,484,../dataset-v2/palkia/palkia_2.png,water,dragon
2291,palkia,484,../dataset-v2/palkia/palkia_3.png,water,dragon
2292,heatran,485,../dataset-v2/heatran/heatran_0.png,fire,steel
2293,heatran,485,../dataset-v2/heatran/heatran_1.png,fire,steel
2294,heatran,485,../dataset-v2/heatran/heatran_2.png,fire,steel
2295,heatran,485,../dataset-v2/heatran/heatran_3.png,fire,steel
2296,regigigas,486,../dataset-v2/regigigas/regigigas_0.png,normal,
2297,regigigas,486,../dataset-v2/regigigas/regigigas_1.png,normal,
2298,regigigas,486,../dataset-v2/regigigas/regigigas_2.png,normal,
2299,regigigas,486,../dataset-v2/regigigas/regigigas_3.png,normal,
2300,giratina-altered,487,../dataset-v2/giratina-altered/giratina-altered_0.png,ghost,dragon
2301,giratina-altered,487,../dataset-v2/giratina-altered/giratina-altered_1.png,ghost,dragon
2302,giratina-altered,487,../dataset-v2/giratina-altered/giratina-altered_2.png,ghost,dragon
2303,giratina-altered,487,../dataset-v2/giratina-altered/giratina-altered_3.png,ghost,dragon
2304,cresselia,488,../dataset-v2/cresselia/cresselia_0.png,psychic,
2305,cresselia,488,../dataset-v2/cresselia/cresselia_1.png,psychic,
2306,cresselia,488,../dataset-v2/cresselia/cresselia_2.png,psychic,
2307,cresselia,488,../dataset-v2/cresselia/cresselia_3.png,psychic,
2308,phione,489,../dataset-v2/phione/phione_0.png,water,
2309,phione,489,../dataset-v2/phione/phione_1.png,water,
2310,phione,489,../dataset-v2/phione/phione_2.png,water,
2311,phione,489,../dataset-v2/phione/phione_3.png,water,
2312,manaphy,490,../dataset-v2/manaphy/manaphy_0.png,water,
2313,manaphy,490,../dataset-v2/manaphy/manaphy_1.png,water,
2314,manaphy,490,../dataset-v2/manaphy/manaphy_2.png,water,
2315,manaphy,490,../dataset-v2/manaphy/manaphy_3.png,water,
2316,darkrai,491,../dataset-v2/darkrai/darkrai_0.png,dark,
2317,darkrai,491,../dataset-v2/darkrai/darkrai_1.png,dark,
2318,darkrai,491,../dataset-v2/darkrai/darkrai_2.png,dark,
2319,darkrai,491,../dataset-v2/darkrai/darkrai_3.png,dark,
2320,shaymin-land,492,../dataset-v2/shaymin-land/shaymin-land_0.png,grass,
2321,shaymin-land,492,../dataset-v2/shaymin-land/shaymin-land_1.png,grass,
2322,shaymin-land,492,../dataset-v2/shaymin-land/shaymin-land_2.png,grass,
2323,shaymin-land,492,../dataset-v2/shaymin-land/shaymin-land_3.png,grass,
2324,arceus,493,../dataset-v2/arceus/arceus_0.png,normal,
2325,arceus,493,../dataset-v2/arceus/arceus_1.png,normal,
2326,arceus,493,../dataset-v2/arceus/arceus_2.png,normal,
2327,arceus,493,../dataset-v2/arceus/arceus_3.png,normal,
2328,victini,494,../dataset-v2/victini/victini_0.png,psychic,fire
2329,victini,494,../dataset-v2/victini/victini_1.png,psychic,fire
2330,victini,494,../dataset-v2/victini/victini_2.png,psychic,fire
2331,victini,494,../dataset-v2/victini/victini_3.png,psychic,fire
2332,snivy,495,../dataset-v2/snivy/snivy_0.png,grass,
2333,snivy,495,../dataset-v2/snivy/snivy_1.png,grass,
2334,snivy,495,../dataset-v2/snivy/snivy_2.png,grass,
2335,snivy,495,../dataset-v2/snivy/snivy_3.png,grass,
2336,servine,496,../dataset-v2/servine/servine_0.png,grass,
2337,servine,496,../dataset-v2/servine/servine_1.png,grass,
2338,servine,496,../dataset-v2/servine/servine_2.png,grass,
2339,servine,496,../dataset-v2/servine/servine_3.png,grass,
2340,serperior,497,../dataset-v2/serperior/serperior_0.png,grass,
2341,serperior,497,../dataset-v2/serperior/serperior_1.png,grass,
2342,serperior,497,../dataset-v2/serperior/serperior_2.png,grass,
2343,serperior,497,../dataset-v2/serperior/serperior_3.png,grass,
2344,tepig,498,../dataset-v2/tepig/tepig_0.png,fire,
2345,tepig,498,../dataset-v2/tepig/tepig_1.png,fire,
2346,tepig,498,../dataset-v2/tepig/tepig_2.png,fire,
2347,tepig,498,../dataset-v2/tepig/tepig_3.png,fire,
2348,pignite,499,../dataset-v2/pignite/pignite_0.png,fire,fighting
2349,pignite,499,../dataset-v2/pignite/pignite_1.png,fire,fighting
2350,pignite,499,../dataset-v2/pignite/pignite_2.png,fire,fighting
2351,pignite,499,../dataset-v2/pignite/pignite_3.png,fire,fighting
2352,emboar,500,../dataset-v2/emboar/emboar_0.png,fire,fighting
2353,emboar,500,../dataset-v2/emboar/emboar_1.png,fire,fighting
2354,emboar,500,../dataset-v2/emboar/emboar_2.png,fire,fighting
2355,emboar,500,../dataset-v2/emboar/emboar_3.png,fire,fighting
2356,oshawott,501,../dataset-v2/oshawott/oshawott_0.png,water,
2357,oshawott,501,../dataset-v2/oshawott/oshawott_1.png,water,
2358,oshawott,501,../dataset-v2/oshawott/oshawott_2.png,water,
2359,oshawott,501,../dataset-v2/oshawott/oshawott_3.png,water,
2360,dewott,502,../dataset-v2/dewott/dewott_0.png,water,
2361,dewott,502,../dataset-v2/dewott/dewott_1.png,water,
2362,dewott,502,../dataset-v2/dewott/dewott_2.png,water,
2363,dewott,502,../dataset-v2/dewott/dewott_3.png,water,
2364,samurott,503,../dataset-v2/samurott/samurott_0.png,water,
2365,samurott,503,../dataset-v2/samurott/samurott_1.png,water,
2366,samurott,503,../dataset-v2/samurott/samurott_2.png,water,
2367,samurott,503,../dataset-v2/samurott/samurott_3.png,water,
2368,patrat,504,../dataset-v2/patrat/patrat_0.png,normal,
2369,patrat,504,../dataset-v2/patrat/patrat_1.png,normal,
2370,patrat,504,../dataset-v2/patrat/patrat_2.png,normal,
2371,patrat,504,../dataset-v2/patrat/patrat_3.png,normal,
2372,watchog,505,../dataset-v2/watchog/watchog_0.png,normal,
2373,watchog,505,../dataset-v2/watchog/watchog_1.png,normal,
2374,watchog,505,../dataset-v2/watchog/watchog_2.png,normal,
2375,watchog,505,../dataset-v2/watchog/watchog_3.png,normal,
2376,lillipup,506,../dataset-v2/lillipup/lillipup_0.png,normal,
2377,lillipup,506,../dataset-v2/lillipup/lillipup_1.png,normal,
2378,lillipup,506,../dataset-v2/lillipup/lillipup_2.png,normal,
2379,lillipup,506,../dataset-v2/lillipup/lillipup_3.png,normal,
2380,herdier,507,../dataset-v2/herdier/herdier_0.png,normal,
2381,herdier,507,../dataset-v2/herdier/herdier_1.png,normal,
2382,herdier,507,../dataset-v2/herdier/herdier_2.png,normal,
2383,herdier,507,../dataset-v2/herdier/herdier_3.png,normal,
2384,stoutland,508,../dataset-v2/stoutland/stoutland_0.png,normal,
2385,stoutland,508,../dataset-v2/stoutland/stoutland_1.png,normal,
2386,stoutland,508,../dataset-v2/stoutland/stoutland_2.png,normal,
2387,stoutland,508,../dataset-v2/stoutland/stoutland_3.png,normal,
2388,purrloin,509,../dataset-v2/purrloin/purrloin_0.png,dark,
2389,purrloin,509,../dataset-v2/purrloin/purrloin_1.png,dark,
2390,purrloin,509,../dataset-v2/purrloin/purrloin_2.png,dark,
2391,purrloin,509,../dataset-v2/purrloin/purrloin_3.png,dark,
2392,liepard,510,../dataset-v2/liepard/liepard_0.png,dark,
2393,liepard,510,../dataset-v2/liepard/liepard_1.png,dark,
2394,liepard,510,../dataset-v2/liepard/liepard_2.png,dark,
2395,liepard,510,../dataset-v2/liepard/liepard_3.png,dark,
2396,pansage,511,../dataset-v2/pansage/pansage_0.png,grass,
2397,pansage,511,../dataset-v2/pansage/pansage_1.png,grass,
2398,pansage,511,../dataset-v2/pansage/pansage_2.png,grass,
2399,pansage,511,../dataset-v2/pansage/pansage_3.png,grass,
2400,simisage,512,../dataset-v2/simisage/simisage_0.png,grass,
2401,simisage,512,../dataset-v2/simisage/simisage_1.png,grass,
2402,simisage,512,../dataset-v2/simisage/simisage_2.png,grass,
2403,simisage,512,../dataset-v2/simisage/simisage_3.png,grass,
2404,pansear,513,../dataset-v2/pansear/pansear_0.png,fire,
2405,pansear,513,../dataset-v2/pansear/pansear_1.png,fire,
2406,pansear,513,../dataset-v2/pansear/pansear_2.png,fire,
2407,pansear,513,../dataset-v2/pansear/pansear_3.png,fire,
2408,simisear,514,../dataset-v2/simisear/simisear_0.png,fire,
2409,simisear,514,../dataset-v2/simisear/simisear_1.png,fire,
2410,simisear,514,../dataset-v2/simisear/simisear_2.png,fire,
2411,simisear,514,../dataset-v2/simisear/simisear_3.png,fire,
2412,panpour,515,../dataset-v2/panpour/panpour_0.png,water,
2413,panpour,515,../dataset-v2/panpour/panpour_1.png,water,
2414,panpour,515,../dataset-v2/panpour/panpour_2.png,water,
2415,panpour,515,../dataset-v2/panpour/panpour_3.png,water,
2416,simipour,516,../dataset-v2/simipour/simipour_0.png,water,
2417,simipour,516,../dataset-v2/simipour/simipour_1.png,water,
2418,simipour,516,../dataset-v2/simipour/simipour_2.png,water,
2419,simipour,516,../dataset-v2/simipour/simipour_3.png,water,
2420,munna,517,../dataset-v2/munna/munna_0.png,psychic,
2421,munna,517,../dataset-v2/munna/munna_1.png,psychic,
2422,munna,517,../dataset-v2/munna/munna_2.png,psychic,
2423,munna,517,../dataset-v2/munna/munna_3.png,psychic,
2424,musharna,518,../dataset-v2/musharna/musharna_0.png,psychic,
2425,musharna,518,../dataset-v2/musharna/musharna_1.png,psychic,
2426,musharna,518,../dataset-v2/musharna/musharna_2.png,psychic,
2427,musharna,518,../dataset-v2/musharna/musharna_3.png,psychic,
2428,pidove,519,../dataset-v2/pidove/pidove_0.png,normal,flying
2429,pidove,519,../dataset-v2/pidove/pidove_1.png,normal,flying
2430,pidove,519,../dataset-v2/pidove/pidove_2.png,normal,flying
2431,pidove,519,../dataset-v2/pidove/pidove_3.png,normal,flying
2432,tranquill,520,../dataset-v2/tranquill/tranquill_0.png,normal,flying
2433,tranquill,520,../dataset-v2/tranquill/tranquill_1.png,normal,flying
2434,tranquill,520,../dataset-v2/tranquill/tranquill_2.png,normal,flying
2435,tranquill,520,../dataset-v2/tranquill/tranquill_3.png,normal,flying
2436,unfezant,521,../dataset-v2/unfezant/unfezant_0.png,normal,flying
2437,unfezant,521,../dataset-v2/unfezant/unfezant_1.png,normal,flying
2438,unfezant,521,../dataset-v2/unfezant/unfezant_2.png,normal,flying
2439,unfezant,521,../dataset-v2/unfezant/unfezant_3.png,normal,flying
2440,unfezant,521,../dataset-v2/unfezant/unfezant_4.png,normal,flying
2441,unfezant,521,../dataset-v2/unfezant/unfezant_5.png,normal,flying
